# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
5.080000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.218170950388523188e-01,8.730000000000000000e+02
5.100000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,3.965000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.022713687985654540e-01,6.730000000000000000e+02
4.570000000000000000e+02,2.332698137522628713e+03,2.195230585130864220e+00,4.730000000000000000e+02,1.672515418367033657e+00,2.407020057891333181e+03,1.801849241191695095e+00,1.173000000000000000e+03,1.350008691877747191e+00,-1.014189399038459560e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.202898550724637472e-01,4.930000000000000000e+02
4.540000000000000000e+02,2.332698137522628713e+03,2.195230585130864220e+00,4.730000000000000000e+02,1.672515418367033657e+00,2.593227627464524176e+03,1.824894707751446576e+00,1.198000000000000000e+03,1.350008714085199291e+00,-1.014189399038459560e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.115191986644407551e-01,4.930000000000000000e+02
4.410000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.345000000000000000e+02,1.500000000000000000e+00,2.407020057891333181e+03,1.801849241191695095e+00,1.173000000000000000e+03,1.350008691877747191e+00,-1.014189399038459560e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.455242966751918221e-01,2.880000000000000000e+02
4.370000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.345000000000000000e+02,1.500000000000000000e+00,2.593227627464524176e+03,1.824894707751446576e+00,1.198000000000000000e+03,1.350008714085199291e+00,-1.014189399038459560e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.404006677796327318e-01,2.880000000000000000e+02
4.300000000000000000e+02,1.164076191910139187e+03,9.308797594673354769e-01,3.660000000000000000e+02,1.793841683728652159e+00,3.186000000000000000e+03,1.909999999999999920e+00,1.728000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.026620370370370350e-01,5.230000000000000000e+02
5.110000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,3.965000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.321578003586371564e-01,7.230000000000000000e+02
4.290000000000000000e+02,1.158810841207380690e+03,9.303061918526558394e-01,3.680000000000000000e+02,1.797856657031409178e+00,3.186000000000000000e+03,1.909999999999999920e+00,1.728000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.026620370370370350e-01,5.230000000000000000e+02
5.120000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,3.965000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.620442319187089142e-01,7.730000000000000000e+02
4.280000000000000000e+02,1.156834976455532797e+03,9.300909560409077459e-01,3.700000000000000000e+02,1.799363307713645943e+00,3.186000000000000000e+03,1.909999999999999920e+00,1.728000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.026620370370370350e-01,5.230000000000000000e+02
5.140000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,3.965000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.218170950388523188e-01,8.730000000000000000e+02
4.840000000000000000e+02,2.777215247146981255e+03,1.942116062900037576e+00,4.730000000000000000e+02,1.444230988032270346e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.069667738478027541e-01,4.730000000000000000e+02
5.160000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,3.124630983959281366e+03,1.826609317823764345e+00,1.773000000000000000e+03,1.399242820714448721e+00,-3.912161692307701555e-02,1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,6.333897349125775511e-01,1.123000000000000000e+03
5.170000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.925000000000000000e+02,1.350000000000000089e+00,2.992839976036890221e+03,1.779476027514677261e+00,1.700000000000000000e+03,1.398197233665315231e+00,-3.272490999999995154e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.605882352941176983e-01,1.123000000000000000e+03
5.090000000000000000e+02,2.022000000000000000e+03,2.330000000000000071e+00,3.965000000000000000e+02,1.800000000000000044e+00,3.106676830287444318e+03,1.809903866678860718e+00,1.673000000000000000e+03,1.392127097638345079e+00,-9.017655750000042048e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.723849372384936962e-01,6.230000000000000000e+02
4.880000000000000000e+02,2.777215247146981255e+03,1.942116062900037576e+00,4.730000000000000000e+02,1.444230988032270346e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.927116827438371205e-01,5.530000000000000000e+02
6.420000000000000000e+02,6.343948970113680161e+02,1.999535584893152418e+00,2.730000000000000000e+02,1.499511141992792229e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
5.660000000000000000e+02,6.353725908067980299e+02,1.996505477382427118e+00,2.314000000000000057e+02,1.498502347449611749e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.354769560557341879e-01,3.130000000000000000e+02
6.910000000000000000e+02,1.979000968871979239e+03,2.057303848177356898e+00,3.230000000000000000e+02,1.636291112709586937e+00,2.789754879670143964e+03,1.627524421550716971e+00,9.330000000000000000e+02,1.264312061559421441e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461950696677384975e-01,3.230000000000000000e+02
6.900000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.789754879670143964e+03,1.627524421550716971e+00,9.330000000000000000e+02,1.264312061559421441e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
6.890000000000000000e+02,1.979000968871979239e+03,2.057303848177356898e+00,3.230000000000000000e+02,1.636291112709586937e+00,2.806261917490380256e+03,1.639957229043241371e+00,9.330000000000000000e+02,1.268975835499999594e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461950696677384975e-01,3.230000000000000000e+02
6.880000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.806261917490380256e+03,1.639957229043241371e+00,9.330000000000000000e+02,1.268975835499999594e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
6.870000000000000000e+02,1.979000968871979239e+03,2.057303848177356898e+00,3.230000000000000000e+02,1.636291112709586937e+00,2.813075784455448229e+03,1.646178177361347084e+00,9.330000000000000000e+02,1.271736657126286252e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461950696677384975e-01,3.230000000000000000e+02
6.860000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.813075784455448229e+03,1.646178177361347084e+00,9.330000000000000000e+02,1.271736657126286252e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
6.850000000000000000e+02,1.979000968871979239e+03,2.057303848177356898e+00,3.230000000000000000e+02,1.636291112709586937e+00,2.698651651325394596e+03,1.590402725960544883e+00,9.330000000000000000e+02,1.266331061699546012e+00,-2.002383779999998836e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461950696677384975e-01,3.230000000000000000e+02
6.920000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,4.690525523472392706e+03,1.336871317425510464e+00,2.128000000000000000e+03,1.547455067620181701e+00,-1.807233512500010519e-01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.409774436090225624e-01,3.000000000000000000e+02
6.840000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.698651651325394596e+03,1.590402725960544883e+00,9.330000000000000000e+02,1.266331061699546012e+00,-2.203634627083332909e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
6.820000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.833608009101272273e+03,1.639574320194532087e+00,9.330000000000000000e+02,1.260198041446390249e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
6.810000000000000000e+02,1.979000968871979239e+03,2.057303848177356898e+00,3.230000000000000000e+02,1.636291112709586937e+00,2.819701045404327488e+03,1.629689468547193876e+00,9.330000000000000000e+02,1.256789471912825418e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461950696677384975e-01,3.230000000000000000e+02
6.800000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,2.819701045404327488e+03,1.629689468547193876e+00,9.330000000000000000e+02,1.256789471912825418e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.193997856377277511e-01,2.980000000000000000e+02
6.790000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.200000000000000000e+03,1.899999999999999911e+00,1.353000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.235033259423503504e-01,5.730000000000000000e+02
6.720000000000000000e+02,6.391620055517450965e+02,1.994094557654492395e+00,3.000000000000000000e+02,1.497469096137639788e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
6.710000000000000000e+02,6.539199929499651489e+02,1.981828738382694910e+00,3.000000000000000000e+02,1.502930848647952455e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
6.700000000000000000e+02,7.324391253083126685e+02,1.986844647856809587e+00,2.590000000000000000e+02,1.502989852759815781e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
6.830000000000000000e+02,1.979000968871979239e+03,2.057303848177356898e+00,3.230000000000000000e+02,1.636291112709586937e+00,2.833608009101272273e+03,1.639574320194532087e+00,9.330000000000000000e+02,1.260198041446390249e+00,-2.134279480000003670e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461950696677384975e-01,3.230000000000000000e+02
6.690000000000000000e+02,7.433880107974684961e+02,1.961354474336954867e+00,2.130000000000000000e+02,1.540679500697942350e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,-3.696951249999991251e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
6.930000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,4.690525523472392706e+03,1.336871317425510464e+00,2.128000000000000000e+03,1.547455067620181701e+00,-1.807233512500010519e-01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.409774436090225624e-01,3.000000000000000000e+02
6.950000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,4.690525523472392706e+03,1.336871317425510464e+00,2.128000000000000000e+03,1.547455067620181701e+00,-1.807233512500010519e-01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.409774436090225624e-01,3.000000000000000000e+02
7.210000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.141080045013990457e+03,1.814655255743973017e+00,1.773000000000000000e+03,1.392673204348965799e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
7.190000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.145061653622739414e+03,1.817391700544634947e+00,1.773000000000000000e+03,1.395992540605135002e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
7.180000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.145061653622739414e+03,1.817391700544634947e+00,1.773000000000000000e+03,1.395992540605135002e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.231810490693739490e-01,5.730000000000000000e+02
7.140000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.134047600018938283e+03,1.814655368858925755e+00,1.773000000000000000e+03,1.398250041210548744e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
7.130000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.134047600018938283e+03,1.814655368858925755e+00,1.773000000000000000e+03,1.398250041210548744e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
7.120000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.134047600018938283e+03,1.814655368858925755e+00,1.773000000000000000e+03,1.398250041210548744e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.231810490693739490e-01,5.730000000000000000e+02
7.090000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.144069389370770750e+03,1.821740527834538659e+00,1.773000000000000000e+03,1.397727047347826490e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
6.940000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,4.690525523472392706e+03,1.336871317425510464e+00,2.128000000000000000e+03,1.547455067620181701e+00,-1.807233512500010519e-01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.409774436090225624e-01,3.000000000000000000e+02
7.080000000000000000e+02,1.919488743468643406e+03,2.158224380947456389e+00,3.965000000000000000e+02,1.689177019966100923e+00,3.144069389370770750e+03,1.821740527834538659e+00,1.773000000000000000e+03,1.397727047347826490e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.231810490693739490e-01,5.730000000000000000e+02
7.050000000000000000e+02,9.610000000000000000e+02,8.199999999999999512e-01,3.120000000000000000e+02,2.350000000000000089e+00,1.363000000000000000e+03,1.310000000000000053e+00,9.230000000000000000e+02,1.500000000000000000e+00,-1.551899482777760811e-02,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.607800650054170943e-01,3.330000000000000000e+02
7.040000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.710000000000000000e+02,1.800000000000000044e+00,1.363000000000000000e+03,1.310000000000000053e+00,9.230000000000000000e+02,1.500000000000000000e+00,-2.720485254444440781e-02,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.257854821235103060e-01,3.930000000000000000e+02
7.000000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.530000000000000000e+02,1.449999999999999956e+00,3.291096018259301218e+03,1.922166803767795917e+00,1.500000000000000000e+03,1.257960744958950716e+00,-5.266447708333323874e-01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,3.153333333333333544e-01,4.730000000000000000e+02
6.990000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.530000000000000000e+02,1.449999999999999956e+00,2.895641283757388464e+03,1.940842352256422876e+00,1.500000000000000000e+03,1.311447059679471172e+00,-6.964728258928571947e-01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,3.153333333333333544e-01,4.730000000000000000e+02
6.980000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.530000000000000000e+02,1.449999999999999956e+00,2.951072629057892755e+03,1.900383082763638987e+00,1.500000000000000000e+03,1.335725602571813164e+00,-6.964728258928571947e-01,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,3.153333333333333544e-01,4.730000000000000000e+02
6.970000000000000000e+02,2.477000000000000000e+03,1.810000000000000053e+00,3.000000000000000000e+02,1.300000000000000044e+00,4.690525523472392706e+03,1.336871317425510464e+00,2.128000000000000000e+03,1.547455067620181701e+00,-6.264134099999996153e-01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.409774436090225624e-01,3.000000000000000000e+02
6.960000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.330000000000000000e+02,1.500000000000000000e+00,4.690525523472392706e+03,1.336871317425510464e+00,2.128000000000000000e+03,1.547455067620181701e+00,-1.807233512500010519e-01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.409774436090225624e-01,3.000000000000000000e+02
