# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
7.640000000000000000e+02,1.050525187454227989e+03,8.364336340319764584e-01,2.603999999999999773e+02,2.140241330792812757e+00,3.199765054740023061e+03,1.900116346935611489e+00,1.377000000000000000e+03,1.349943337531358312e+00,-1.456404556726190291e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.250544662309367672e-01,7.230000000000000000e+02
1.780000000000000000e+02,2.416246674366993830e+03,2.158990305374222984e+00,4.560000000000000000e+02,1.638234072651291839e+00,2.423610741971448533e+03,1.801360858507718321e+00,1.173000000000000000e+03,1.348934735157653719e+00,-1.014189399038459560e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.032395566922420960e-01,4.730000000000000000e+02
1.790000000000000000e+02,2.416246674366993830e+03,2.158990305374222984e+00,4.560000000000000000e+02,1.638234072651291839e+00,2.518426906217253418e+03,1.811522928022947676e+00,1.173000000000000000e+03,1.348278128989673696e+00,-1.014189399038459560e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.032395566922420960e-01,4.730000000000000000e+02
6.500000000000000000e+02,2.477000000000000000e+03,1.810000000000000053e+00,2.980000000000000000e+02,1.300000000000000044e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.873526259378349934e-01,5.480000000000000000e+02
6.490000000000000000e+02,2.477000000000000000e+03,1.810000000000000053e+00,2.980000000000000000e+02,1.300000000000000044e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.533762057877813723e-01,4.230000000000000000e+02
3.810000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.923857868020304340e-01,8.730000000000000000e+02
1.750000000000000000e+02,2.416246674366993830e+03,2.158990305374222984e+00,4.560000000000000000e+02,1.638234072651291839e+00,2.236048546442723364e+03,1.780699077530039975e+00,1.148000000000000000e+03,1.350000000000000311e+00,-1.014189399038459560e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.120209059233449489e-01,4.730000000000000000e+02
6.480000000000000000e+02,2.477000000000000000e+03,1.810000000000000053e+00,2.980000000000000000e+02,1.300000000000000044e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.330000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.215434083601286241e-01,3.000000000000000000e+02
1.800000000000000000e+02,2.416246674366993830e+03,2.158990305374222984e+00,4.560000000000000000e+02,1.638234072651291839e+00,2.346389497128818221e+03,1.806147807409738570e+00,1.173000000000000000e+03,1.361587881334298977e+00,-1.014189399038459560e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.032395566922420960e-01,4.730000000000000000e+02
1.760000000000000000e+02,2.416246674366993830e+03,2.158990305374222984e+00,4.560000000000000000e+02,1.638234072651291839e+00,2.245452662771674568e+03,1.781762570575722737e+00,1.150000000000000000e+03,1.349958087405961349e+00,-1.014189399038459560e-01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.113043478260869357e-01,4.730000000000000000e+02
8.470000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,2.782865324441734174e+03,1.610472642227485762e+00,9.335000000000000000e+02,1.252709453992208566e+00,-1.855255622222221346e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.209426888055704419e-01,6.730000000000000000e+02
8.460000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,2.792000000000000000e+03,1.610000000000000098e+00,9.335000000000000000e+02,1.250000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.209426888055704419e-01,6.730000000000000000e+02
3.830000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.487873660462493364e-01,9.730000000000000000e+02
6.350000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.930000000000000000e+02,1.350000000000000089e+00,3.106298661305411770e+03,1.808052701991889943e+00,1.773000000000000000e+03,1.395760684303938071e+00,-2.550331775000000967e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.544275239706711877e-01,9.830000000000000000e+02
6.330000000000000000e+02,1.180000000000000000e+03,1.649999999999999911e+00,6.930000000000000000e+02,1.350000000000000089e+00,3.139166930520815185e+03,1.837949123878177549e+00,1.773000000000000000e+03,1.395031797576139043e+00,-2.550331775000000967e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.769881556683587043e-01,1.023000000000000000e+03
3.820000000000000000e+02,1.261000000000000000e+03,2.100000000000000089e+00,7.220000000000000000e+02,1.399999999999999911e+00,3.166296903580751405e+03,1.821845831526777815e+00,1.773000000000000000e+03,1.395091804118021139e+00,-5.052307866666664316e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.205865764241398574e-01,9.230000000000000000e+02
