# id,l_boiling,l_electronegativity,l_melting,l_radius,s_boiling,s_electronegativity,s_melting,s_radius,t_intermetallic,t_mechanism,t_phase_1,t_phase_2,t_s_homologous,t_temperature
8.600000000000000000e+01,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.149898518597058228e+03,1.820412764208525491e+00,1.773000000000000000e+03,1.399929550100357023e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.006204173716864325e-01,5.330000000000000000e+02
5.570000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.729299192042362847e+03,1.500802839549691070e+00,3.290000000000000000e+03,1.449921358620815504e+00,-9.023668999999934215e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.957446808510638125e-01,9.730000000000000000e+02
5.590000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,4.911853367201409128e+03,2.160039171704060124e+00,2.896000000000000000e+03,1.449970283715505071e+00,-2.284303527142856893e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.978591160220994349e-01,5.730000000000000000e+02
5.600000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,4.911853367201409128e+03,2.160039171704060124e+00,2.896000000000000000e+03,1.449970283715505071e+00,-2.284303527142856893e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.323895027624309495e-01,6.730000000000000000e+02
5.610000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,4.911853367201409128e+03,2.160039171704060124e+00,2.896000000000000000e+03,1.449970283715505071e+00,-2.284303527142856893e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.669198895027624086e-01,7.730000000000000000e+02
5.620000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,4.911853367201409128e+03,2.160039171704060124e+00,2.896000000000000000e+03,1.449970283715505071e+00,-2.284303527142856893e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.014502762430938954e-01,8.730000000000000000e+02
5.630000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,4.911853367201409128e+03,2.160039171704060124e+00,2.896000000000000000e+03,1.449970283715505071e+00,-2.284303527142856893e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.359806629834254377e-01,9.730000000000000000e+02
5.560000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.729299192042362847e+03,1.500802839549691070e+00,3.290000000000000000e+03,1.449921358620815504e+00,-9.023668999999934215e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.653495440729483068e-01,8.730000000000000000e+02
5.640000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,4.911853367201409128e+03,2.160039171704060124e+00,2.896000000000000000e+03,1.449970283715505071e+00,-2.284303527142856893e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.705110497237569245e-01,1.073000000000000000e+03
3.130000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.144296829483796500e+03,1.816554399553816479e+00,1.773000000000000000e+03,1.399612361066405741e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.949802594472645256e-01,5.230000000000000000e+02
2.960000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.708000000000000114e+02,1.800000000000000044e+00,3.146175266871372514e+03,1.819511518301781594e+00,1.773000000000000000e+03,1.400164335715495367e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.231810490693739490e-01,5.730000000000000000e+02
6.010000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.125731784490291375e+03,1.826685926084353540e+00,1.773000000000000000e+03,1.397946943316857205e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.090806542583192096e-01,5.480000000000000000e+02
6.020000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.125731784490291375e+03,1.826685926084353540e+00,1.773000000000000000e+03,1.397946943316857205e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
6.030000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.125731784490291375e+03,1.826685926084353540e+00,1.773000000000000000e+03,1.397946943316857205e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.359842075578116427e-01,7.730000000000000000e+02
6.080000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.125731784490291375e+03,1.826685926084353540e+00,1.773000000000000000e+03,1.397946943316857205e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.090806542583192096e-01,5.480000000000000000e+02
3.210000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,2.022000000000000000e+03,2.330000000000000071e+00,6.005000000000000000e+02,1.800000000000000044e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.962531223980016781e-01,2.980000000000000000e+02
5.530000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.729299192042362847e+03,1.500802839549691070e+00,3.290000000000000000e+03,1.449921358620815504e+00,-9.023668999999934215e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.741641337386018173e-01,5.730000000000000000e+02
5.520000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.017321508722568069e+03,1.601362754298736757e+00,2.750000000000000000e+03,1.449770397818255896e+00,-7.430704000000076803e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.901818181818181852e-01,1.073000000000000000e+03
5.500000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.017321508722568069e+03,1.601362754298736757e+00,2.750000000000000000e+03,1.449770397818255896e+00,-7.430704000000076803e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.174545454545454337e-01,8.730000000000000000e+02
4.340000000000000000e+02,4.200000000000000000e+03,1.379999999999999893e+00,1.405000000000000000e+03,1.750000000000000000e+00,5.828000000000000000e+03,2.359999999999999876e+00,3.695000000000000000e+03,1.350000000000000089e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.986468200270635864e-01,1.473000000000000000e+03
4.350000000000000000e+02,4.200000000000000000e+03,1.379999999999999893e+00,1.405000000000000000e+03,1.750000000000000000e+00,5.731000000000000000e+03,1.500000000000000000e+00,3.290000000000000000e+03,1.449999999999999956e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.477203647416413412e-01,1.473000000000000000e+03
4.360000000000000000e+02,4.200000000000000000e+03,1.379999999999999893e+00,1.405000000000000000e+03,1.750000000000000000e+00,5.733462775103923377e+03,1.521834913292513969e+00,3.300000000000000000e+03,1.447461056593893680e+00,-9.023668999999934215e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.463636363636363513e-01,1.473000000000000000e+03
3.740000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,3.125767819462957505e+03,1.827985967195656203e+00,1.773000000000000000e+03,1.399043122220179569e+00,-4.773051387499993581e-01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
3.730000000000000000e+02,6.335167130552391654e+02,1.997686232877674550e+00,2.320000000000000000e+02,1.499008385519003284e+00,3.093730586362245958e+03,1.803859589257633900e+00,1.773000000000000000e+03,1.394607282466447273e+00,-3.912161692307701555e-02,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
3.710000000000000000e+02,6.298799999999999955e+02,2.000000000000000000e+00,2.343000000000000114e+02,1.500000000000000000e+00,3.093730586362245958e+03,1.803859589257633900e+00,1.773000000000000000e+03,1.394607282466447273e+00,-9.017655750000042048e-02,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.680767061477721480e-01,2.980000000000000000e+02
3.460000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.149898518597058228e+03,1.820412764208525491e+00,1.773000000000000000e+03,1.399929550100357023e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.006204173716864325e-01,5.330000000000000000e+02
3.400000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.708000000000000114e+02,1.800000000000000044e+00,3.142364461170215691e+03,1.820221825855437903e+00,1.773000000000000000e+03,1.400148440471836286e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.641849971799210106e-01,8.230000000000000000e+02
3.380000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.708000000000000114e+02,1.800000000000000044e+00,3.142364461170215691e+03,1.820221825855437903e+00,1.773000000000000000e+03,1.400148440471836286e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.077834179357022193e-01,7.230000000000000000e+02
3.360000000000000000e+02,1.156000000000000000e+03,9.300000000000000488e-01,3.708000000000000114e+02,1.800000000000000044e+00,3.142364461170215691e+03,1.820221825855437903e+00,1.773000000000000000e+03,1.400148440471836286e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.231810490693739490e-01,5.730000000000000000e+02
5.430000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.679469335712108659e+03,1.630408508765371467e+00,2.183000000000000000e+03,1.349797744284736867e+00,-2.526513800750000094e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.540998625744388728e-01,7.730000000000000000e+02
5.450000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.679469335712108659e+03,1.630408508765371467e+00,2.183000000000000000e+03,1.349797744284736867e+00,-2.526513800750000094e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.457169033440219752e-01,9.730000000000000000e+02
5.460000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,3.679469335712108659e+03,1.630408508765371467e+00,2.183000000000000000e+03,1.349797744284736867e+00,-2.526513800750000094e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.915254237288135819e-01,1.073000000000000000e+03
5.470000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.017321508722568069e+03,1.601362754298736757e+00,2.750000000000000000e+03,1.449770397818255896e+00,-7.430704000000076803e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.083636363636363620e-01,5.730000000000000000e+02
5.480000000000000000e+02,1.615000000000000000e+03,9.799999999999999822e-01,4.536999999999999886e+02,1.449999999999999956e+00,5.017321508722568069e+03,1.601362754298736757e+00,2.750000000000000000e+03,1.449770397818255896e+00,-7.430704000000076803e-02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.447272727272727377e-01,6.730000000000000000e+02
6.090000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.125731784490291375e+03,1.826685926084353540e+00,1.773000000000000000e+03,1.397946943316857205e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
7.100000000000000000e+01,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.130059303751943844e+03,1.829149582572822563e+00,1.773000000000000000e+03,1.399285249938194919e+00,-4.773051387499993581e-01,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.513818386914833725e-01,6.230000000000000000e+02
6.100000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.125731784490291375e+03,1.826685926084353540e+00,1.773000000000000000e+03,1.397946943316857205e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,4.359842075578116427e-01,7.730000000000000000e+02
6.150000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.072192602792466460e+03,1.797236509159720219e+00,1.773000000000000000e+03,1.394055254472269967e+00,-2.679188835000004820e-01,3.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.795826283135927959e-01,6.730000000000000000e+02
1.400000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.306025799157789606e+03,1.857116062818746416e+00,1.773000000000000000e+03,1.386936700675242884e+00,-2.679188835000004820e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
1.390000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.365895185856845274e+03,1.866111791305722134e+00,1.773000000000000000e+03,1.389038840420191434e+00,-9.077174999998761235e-03,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
1.380000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.112384679219887857e+03,1.824309961127841051e+00,1.773000000000000000e+03,1.382369340608099684e+00,-2.679188835000004820e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
1.360000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.104498999126915805e+03,1.808181179579252174e+00,1.773000000000000000e+03,1.394687846122049102e+00,-2.679188835000004820e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
1.330000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.107966246971900091e+03,1.809572992336432318e+00,1.773000000000000000e+03,1.398108646507431274e+00,-9.077174999998761235e-03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
1.080000000000000000e+02,3.129000000000000000e+03,2.540000000000000036e+00,1.336000000000000000e+03,1.350000000000000089e+00,3.166041301536876745e+03,1.832171505348093810e+00,1.703000000000000000e+03,1.385213790685672963e+00,-9.017655750000042048e-02,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.062243100411039531e-01,1.373000000000000000e+03
1.410000000000000000e+02,2.875000000000000000e+03,1.959999999999999964e+00,5.048999999999999773e+02,1.449999999999999956e+00,3.391465371396058345e+03,1.881534678243689029e+00,1.773000000000000000e+03,1.378753889434713775e+00,-2.679188835000004820e-01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.322053017484489779e-01,5.890000000000000000e+02
